CUI1|CUI2
C0033578|C0167626
C0033578|C0246415
C0033578|C0285590
C0033578|C0304783
C0033578|C0356799
C0033578|C0546861
C0033578|C0700458
C0033578|C0700476
C0033578|C0700596
C0033578|C0717752
C0033578|C0771375
C0033578|C0771825
C0033578|C0772181
C0033578|C0795604
C0033578|C0919270
C0033578|C1137102
C0033578|C1330622
C0033578|C1455035
C0033578|C1699236
C0033578|C1706668
C0033578|C2718533
C0033578|C2747171
C0033578|C2830183
C0033578|C3496793
C0033581|C0006976
C0033581|C0008809
C0033581|C0028365
C0033581|C0028902
C0033581|C0085959
C0033581|C0142817
C0033581|C0282104
C0033581|C0771046
C0033581|C0813202
C0033700|C0002499
C0033700|C0002501
C0033700|C0007537
C0033700|C0007538
C0033700|C0007541
C0033700|C0007546
C0033700|C0007550
C0033700|C0007552
C0033700|C0007554
C0033700|C0007555
C0033700|C0007557
C0033700|C0007559
C0033700|C0007560
C0033700|C0007561
C0033700|C0007562
C0033700|C0007716
C0033700|C0007735
C0033700|C0007737
C0033700|C0007738
C0033700|C0008806
C0033700|C0008809
C0033700|C0014310
C0033700|C0016610
C0033700|C0016855
C0033700|C0022487
C0033700|C0022489
C0033700|C0025893
C0033700|C0027353
C0033700|C0028157
C0033700|C0028902
C0033700|C0031955
C0033700|C0037490
C0033700|C0038425
C0033700|C0038426
C0033700|C0038665
C0033700|C0041041
C0033700|C0052585
C0033700|C0052865
C0033700|C0053882
C0033700|C0054995
C0033700|C0055003
C0033700|C0055008
C0033700|C0055011
C0033700|C0055015
C0033700|C0060400
C0033700|C0060405
C0033700|C0065162
C0033700|C0085905
C0033700|C0108938
C0033700|C0282104
C0033700|C0282242
C0033700|C0282355
C0033700|C0282386
C0033700|C0282391
C0033700|C0521898
C0033700|C0536495
C0033700|C0543454
C0033700|C0546866
C0033700|C0617131
C0033700|C0700445
C0033700|C0700446
C0033700|C0700463
C0033700|C0700470
C0033700|C0700471
C0033700|C0700526
C0033700|C0700527
C0033700|C0700540
C0033700|C0701852
C0033700|C0701889
C0033700|C0719220
C0033700|C0724548
C0033700|C0724713
C0033700|C0733367
C0033700|C0753645
C0033700|C0754517
C0033700|C0770649
C0033700|C0770927
C0033700|C0771046
C0033700|C0771053
C0033700|C0771284
C0033700|C0872914
C0033700|C0919352
C0033700|C1122338
C0033700|C1337140
C0033700|C1707321
C0033700|C1882383
C0033700|C2697837
C0033700|C2699131
C0033700|C2699132
C0033700|C2699143
C0033700|C2699162
C0033700|C2983899
C0033700|C3486462
C0033700|C3489748
C0033700|C3661457
C0033700|C3661490
C0033700|C3848583
C0033700|C3852726
C0033700|C3854019
C0033700|C3872026
C0033700|C3892871
C0033700|C4478126
C0033700|C4551111
C0033740|C0002260
C0033740|C0008809
C0033740|C0011276
C0033740|C0014806
C0033740|C0014809
C0033740|C0014810
C0033740|C0017449
C0033740|C0025872
C0033740|C0027444
C0033740|C0028365
C0033740|C0028902
C0033740|C0030092
C0033740|C0030576
C0033740|C0030863
C0033740|C0030864
C0033740|C0038689
C0033740|C0038745
C0033740|C0038746
C0033740|C0039644
C0033740|C0040263
C0033740|C0052796
C0033740|C0053230
C0033740|C0055856
C0033740|C0059561
C0033740|C0059562
C0033740|C0059566
C0033740|C0068788
C0033740|C0081437
C0033740|C0205881
C0033740|C0282042
C0033740|C0282104
C0033740|C0282125
C0033740|C0282239
C0033740|C0282277
C0033740|C0282386
C0033740|C0521901
C0033740|C0533545
C0033740|C0536495
C0033740|C0546879
C0033740|C0753645
C0033740|C0754517
C0033740|C0795582
C0033740|C1321744
C0033740|C2266932
C0033740|C2266956
C0033740|C2266961
C0033740|C2266971
C0033740|C2266972
C0033740|C2351042
C0033740|C2917353
C0033740|C2917386
C0033740|C2917406
C0033740|C2917419
C0033740|C3536846
C0033774|C0003143
C0033774|C0003144
C0033774|C0005059
C0033774|C0008183
C0033774|C0010620
C0033774|C0012050
C0033774|C0013085
C0033774|C0016298
C0033774|C0016299
C0033774|C0020404
C0033774|C0031408
C0033774|C0034282
C0033774|C0056519
C0033774|C0057992
C0033774|C0060507
C0033774|C0066700
C0033774|C0068483
C0033774|C0070325
C0033774|C0071810
C0033774|C0071836
C0033774|C0082787
C0033774|C0098735
C0033774|C0147008
C0033774|C0282053
C0033774|C0282330
C0033774|C0304371
C0033774|C0304612
C0033774|C0354872
C0033774|C0360564
C0033774|C0594488
C0033774|C0600110
C0033774|C0606318
C0033774|C0700535
C0033774|C0700539
C0033774|C0724560
C0033774|C0724679
C0033774|C0770382
C0033774|C0770863
C0033774|C0771807
C0033774|C0886658
C0033774|C0887016
C0033774|C0887581
C0033774|C0995182
C0033775|C0005308
C0033775|C0005310
C0033775|C0005311
C0033775|C0020268
C0033775|C0031469
C0033775|C0031470
C0033775|C0053523
C0033775|C0056387
C0033775|C0063076
C0033775|C0063077
C0033775|C0063079
C0033775|C0082944
C0033775|C0301421
C0033775|C0304428
C0033775|C0352536
C0033775|C0612688
C0033775|C0700603
C0033775|C0718926
C0033775|C0724660
C0033775|C0750848
C0033775|C0770559
C0033775|C0770560
C0033817|C0001714
C0033817|C0002499
C0033817|C0002501
C0033817|C0004521
C0033817|C0007552
C0033817|C0007554
C0033817|C0007558
C0033817|C0007559
C0033817|C0007560
C0033817|C0007561
C0033817|C0008809
C0033817|C0009315
C0033817|C0014310
C0033817|C0020933
C0033817|C0025893
C0033817|C0027519
C0033817|C0028365
C0033817|C0031955
C0033817|C0032535
C0033817|C0040193
C0033817|C0040341
C0033817|C0055003
C0033817|C0065162
C0033817|C0066005
C0033817|C0110462
C0033817|C0282104
C0033817|C0282242
C0033817|C0282386
C0033817|C0282391
C0033817|C0379881
C0033817|C0536495
C0033817|C0540776
C0033817|C0546866
C0033817|C0546880
C0033817|C0700445
C0033817|C0700463
C0033817|C0700527
C0033817|C0724517
C0033817|C0724548
C0033817|C0724715
C0033817|C0733367
C0033817|C0754517
C0033817|C0770649
C0033817|C0770927
C0033817|C0771046
C0033817|C0771284
C0033817|C0886855
C0033817|C0887647
C0033817|C1881787
C0033817|C1882383
C0033817|C2983899
C0033817|C3489748
C0033817|C3661457
C0033817|C3852726
C0033817|C3854019
C0033817|C3872026
C0033817|C3892871
C0033817|C4478126
C0033817|C4511278
C0033860|C0003166
C0033860|C0005308
C0033860|C0005310
C0033860|C0005311
C0033860|C0006674
C0033860|C0008318
C0033860|C0009137
C0033860|C0009213
C0033860|C0010137
C0033860|C0010592
C0033860|C0015137
C0033860|C0016294
C0033860|C0016298
C0033860|C0020402
C0033860|C0025677
C0033860|C0025684
C0033860|C0026933
C0033860|C0036075
C0033860|C0036079
C0033860|C0037549
C0033860|C0038774
C0033860|C0039902
C0033860|C0041086
C0033860|C0050559
C0033860|C0053523
C0033860|C0056391
C0033860|C0060494
C0033860|C0060507
C0033860|C0065767
C0033860|C0076990
C0033860|C0080845
C0033860|C0209368
C0033860|C0288792
C0033860|C0301352
C0033860|C0303757
C0033860|C0303760
C0033860|C0700603
C0033860|C0718926
C0033860|C0724561
C0033860|C0750848
C0033860|C0770438
C0033860|C0771305
C0033860|C0772450
C0033860|C0795642
C0033860|C0949359
C0033860|C0962603
C0033860|C0995182
C0033860|C1174995
C0033860|C1577018
C0033860|C1883309
C0033860|C3474001
C0033860|C3489764
C0033860|C3491331
C0033860|C3852217
C0033860|C4043954
C0033860|C4505511
C0033860|C4691413
C0033860|C4766117
C0033931|C0002644
C0033975|C0005013
C0033975|C0006949
C0033975|C0008286
C0033975|C0008290
C0033975|C0009079
C0033975|C0013136
C0033975|C0016368
C0033975|C0018546
C0033975|C0024002
C0033975|C0024056
C0033975|C0024057
C0033975|C0025497
C0033975|C0025678
C0033975|C0026388
C0033975|C0030815
C0033975|C0030969
C0033975|C0031184
C0033975|C0031935
C0033975|C0033229
C0033975|C0033230
C0033975|C0033231
C0033975|C0033399
C0033975|C0033459
C0033975|C0039943
C0033975|C0039955
C0033975|C0040979
C0033975|C0040988
C0033975|C0040989
C0033975|C0050458
C0033975|C0054138
C0033975|C0060580
C0033975|C0062103
C0033975|C0066682
C0033975|C0070470
C0033975|C0123091
C0033975|C0171023
C0033975|C0282249
C0033975|C0304375
C0033975|C0304376
C0033975|C0304378
C0033975|C0304381
C0033975|C0304384
C0033975|C0304386
C0033975|C0304390
C0033975|C0355077
C0033975|C0546875
C0033975|C0607673
C0033975|C0654391
C0033975|C0700499
C0033975|C0700543
C0033975|C0700567
C0033975|C0720809
C0033975|C0724680
C0033975|C0770888
C0033975|C0771385
C0033975|C0772081
C0033975|C2698647
C0033975|C2726929
C0034012|C0023610
C0034012|C0025826
C0034012|C0039601
C0034012|C0039607
C0034012|C0076181
C0034012|C0076188
C0034012|C0076189
C0034012|C0076195
C0034012|C0253907
C0034012|C0701918
C0034012|C0701919
C0034012|C0724701
C0034012|C2746305
C0034013|C0023610
C0034013|C0039286
C0034013|C0064906
C0034013|C0079589
C0034013|C0085272
C0034013|C0121902
C0034013|C0700477
C0034013|C0700596
C0034013|C0701918
C0034013|C0701919
C0034013|C0724597
C0034013|C2746305
C0034063|C0006376
C0034063|C0014962
C0034063|C0014963
C0034063|C0016860
C0034063|C0076840
C0034063|C0077158
C0034063|C0301383
C0034065|C0005640
C0034065|C0019134
C0034065|C0030350
C0034065|C0031444
C0034065|C0032143
C0034065|C0037513
C0034065|C0038418
C0034065|C0042071
C0034065|C0043031
C0034065|C0051919
C0034065|C0054452
C0034065|C0078956
C0034065|C0206232
C0034065|C0206460
C0034065|C0206461
C0034065|C0215717
C0034065|C0216278
C0034065|C0254215
C0034065|C0254216
C0034065|C0259507
C0034065|C0282378
C0034065|C0282471
C0034065|C0353453
C0034065|C0354599
C0034065|C0376218
C0034065|C0592532
C0034065|C0592534
C0034065|C0605028
C0034065|C0700461
C0034065|C0724579
C0034065|C0770546
C0034065|C0771209
C0034065|C0771246
C0034065|C0916062
C0034065|C0982192
C0034065|C1098510
C0034065|C1099664
C0034065|C1365493
C0034065|C1445698
C0034065|C1571583
C0034065|C1739768
C0034065|C1831808
C0034065|C2343849
C0034065|C2975435
C0034065|C3272851
C0034067|C0001047
C0034067|C0002575
C0034067|C0025573
C0034067|C0027235
C0034067|C0029193
C0034067|C0039771
C0034067|C0055578
C0034067|C0063750
C0034067|C0213771
C0034067|C0304441
C0034067|C0600347
C0034067|C0700580
C0034067|C0772506
C0034067|C0887741
C0034067|C0969589
C0034067|C1271551
C0034067|C1306772
C0034067|C1579389
C0034067|C1722260
C0034067|C1814684
C0034067|C2920417
C0034067|C2934193
C0034067|C3472162
C0034067|C3495425
C0034067|C3661274
C0034067|C3661518
C0034067|C3709474
C0034067|C3848541
C0034067|C3848550
C0034067|C3857933
C0034067|C3858079
C0034067|C4283417
C0034067|C4688636
C0034068|C0012191
C0034068|C0700531
C0034069|C0030054
C0034069|C0298067
C0034089|C0002335
C0034150|C0033567
C0034150|C0354594
C0034186|C0008809
C0034186|C0055003
C0034186|C0282104
C0034186|C0282386
C0034186|C0536495
C0034186|C0753645
C0034186|C0754517
C0034186|C0771046
C0034186|C0771284
C0034186|C1120106
C0034186|C1170745
C0034186|C3502652
C0034186|C3661457
C0034186|C3848583
C0034186|C4317244
C0034186|C4478126
C0034186|C4519897
C0034186|C4548369
C0034186|C4551111
C0034186|C4719452
C0034186|C4726670
C0034186|C5221242
C0034530|C0021968
C0034530|C0032831
C0034530|C0032856
C0034530|C0032857
C0034530|C0037521
C0034530|C0796396
C0034530|C0937895
C0034530|C1655449
C0034530|C2826073
C0034530|C2826352
C0034530|C3257022
C0034531|C0015020
C0034531|C3537278
C0034686|C0030827
C0034686|C0030829
C0034686|C0030830
C0034686|C0037540
C0034686|C0700462
C0034734|C0006938
C0034734|C0022267
C0034734|C0028735
C0034734|C0030350
C0034734|C0032912
C0034734|C0040373
C0034734|C0282213
C0034734|C0282268
C0034734|C0526399
C0034734|C0595331
C0034734|C0605028
C0034734|C0700461
C0034734|C0700578
C0034734|C0770500
C0034885|C0016360
C0034885|C0123931
C0034885|C0594375
C0034902|C0010583
C0034902|C0724564
C0034902|C1880207
C0035021|C0013090
C0035021|C0058731
C0035021|C0282155
C0035021|C0700451
C0035021|C0771947
C0035021|C2699808
C0035078|C0008273
C0035078|C0008294
C0035078|C0020273
C0035078|C0025696
C0035078|C0032613
C0035078|C0304489
C0035078|C0538727
C0035204|C0003143
C0035204|C0003144
C0035204|C0027358
C0035204|C0033508
C0035204|C0052759
C0035204|C0068377
C0035204|C0149304
C0035204|C0282053
C0035204|C0700549
C0035204|C0771297
C0035204|C0771736
C0035204|C1653590
C0035220|C0028128
C0035220|C0105750
C0035220|C0216971
C0035220|C0304925
C0035220|C0360192
C0035220|C0763530
C0035220|C0771648
C0035220|C0981817
C0035220|C0991769
C0035220|C4703827
C0035228|C0013084
C0035228|C0282152
C0035229|C0030054
C0035235|C0035525
C0035235|C0085297
C0035235|C0672596
C0035235|C2267047
C0035242|C0017970
C0035243|C0002499
C0035243|C0002501
C0035243|C0002680
C0035243|C0004521
C0035243|C0007555
C0035243|C0007557
C0035243|C0007735
C0035243|C0007737
C0035243|C0007738
C0035243|C0008777
C0035243|C0010523
C0035243|C0020933
C0035243|C0022487
C0035243|C0025893
C0035243|C0026186
C0035243|C0026187
C0035243|C0026202
C0035243|C0027324
C0035243|C0027519
C0035243|C0029983
C0035243|C0030827
C0035243|C0030829
C0035243|C0030830
C0035243|C0032032
C0035243|C0037490
C0035243|C0037531
C0035243|C0037536
C0035243|C0037540
C0035243|C0040193
C0035243|C0040341
C0035243|C0052865
C0035243|C0066005
C0035243|C0066531
C0035243|C0076075
C0035243|C0085884
C0035243|C0085905
C0035243|C0282052
C0035243|C0282242
C0035243|C0282395
C0035243|C0521898
C0035243|C0546866
C0035243|C0546880
C0035243|C0700443
C0035243|C0700446
C0035243|C0700462
C0035243|C0700471
C0035243|C0700540
C0035243|C0724526
C0035243|C0771451
C0035243|C0812398
C0035243|C0886855
C0035243|C0957500
C0035243|C0982292
C0035243|C1095897
C0035243|C1122338
C0035243|C1881787
C0035243|C2697837
C0035243|C3854019
C0035243|C4511278
C0035258|C0006949
C0035258|C0009011
C0035258|C0876769
C0035258|C1700683
C0035309|C0066522
C0035328|C1566537
C0035335|C0010583
C0035335|C0010934
C0035335|C0724564
C0035335|C1880207
C0035400|C0031184
C0035400|C0070470
C0035404|C4082558
C0035412|C0010583
C0035412|C0010927
C0035412|C0010934
C0035412|C0015133
C0035412|C0025241
C0035412|C0042679
C0035412|C0042680
C0035412|C0059874
C0035412|C0724564
C0035412|C0771055
C0035412|C1880207
C0035435|C0001655
C0035435|C0010137
C0035435|C0010583
C0035435|C0011777
C0035435|C0011779
C0035435|C0020268
C0035435|C0020336
C0035435|C0025815
C0035435|C0030817
C0035435|C0032950
C0035435|C0032952
C0035435|C0040864
C0035435|C0040866
C0035435|C0040867
C0035435|C0056387
C0035435|C0056391
C0035435|C0057598
C0035435|C0057603
C0035435|C0063041
C0035435|C0063076
C0035435|C0063077
C0035435|C0063079
C0035435|C0066430
C0035435|C0071839
C0035435|C0071842
C0035435|C0071844
C0035435|C0077004
C0035435|C0082944
C0035435|C0113286
C0035435|C0138273
C0035435|C0138274
C0035435|C0174938
C0035435|C0352536
C0035435|C0596007
C0035435|C0600901
C0035435|C0612688
C0035435|C0700546
C0035435|C0724564
C0035435|C0770559
C0035435|C0770560
C0035435|C0770565
C0035435|C0889299
C0035435|C1122975
C0035435|C1658209
C0035435|C1880207
C0035435|C3536926
C0035435|C3818725
C0035436|C0004057
C0035436|C0030829
C0035436|C0055573
C0035436|C0981808
C0035455|C0004261
C0035455|C0011782
C0035455|C0014479
C0035455|C0027373
C0035455|C0030071
C0035455|C0031495
C0035455|C0041098
C0035455|C0103049
C0035455|C0242525
C0035455|C0282259
C0035455|C0304422
C0035455|C0304425
C0035455|C0304426
C0035455|C0357797
C0035455|C0596004
C0035455|C0724580
C0035455|C0724661
C0035455|C0770988
C0035455|C0937621
C0035455|C1950681
C0035455|C3661459
C0035457|C0004905
C0035457|C0004906
C0035457|C0004963
C0035457|C0006246
C0035457|C0008183
C0035457|C0008281
C0035457|C0008929
C0035457|C0010620
C0035457|C0011777
C0035457|C0011779
C0035457|C0011782
C0035457|C0012522
C0035457|C0012694
C0035457|C0013092
C0035457|C0018305
C0035457|C0025625
C0035457|C0027235
C0035457|C0031408
C0035457|C0033405
C0035457|C0033798
C0035457|C0034282
C0035457|C0040864
C0035457|C0040866
C0035457|C0040867
C0035457|C0041031
C0035457|C0041090
C0035457|C0052759
C0035457|C0052762
C0035457|C0054120
C0035457|C0054201
C0035457|C0054340
C0035457|C0054672
C0035457|C0055147
C0035457|C0057598
C0035457|C0057603
C0035457|C0057605
C0035457|C0057606
C0035457|C0058733
C0035457|C0060501
C0035457|C0065180
C0035457|C0066101
C0035457|C0066700
C0035457|C0070563
C0035457|C0070709
C0035457|C0077004
C0035457|C0081729
C0035457|C0082607
C0035457|C0085170
C0035457|C0086073
C0035457|C0113286
C0035457|C0113291
C0035457|C0117996
C0035457|C0137440
C0035457|C0149304
C0035457|C0242524
C0035457|C0282144
C0035457|C0282330
C0035457|C0296800
C0035457|C0298130
C0035457|C0304297
C0035457|C0304299
C0035457|C0304300
C0035457|C0304371
C0035457|C0304430
C0035457|C0304431
C0035457|C0354872
C0035457|C0360564
C0035457|C0380447
C0035457|C0546853
C0035457|C0546857
C0035457|C0546858
C0035457|C0546876
C0035457|C0594488
C0035457|C0606318
C0035457|C0614088
C0035457|C0700480
C0035457|C0700580
C0035457|C0724551
C0035457|C0724552
C0035457|C0724658
C0035457|C0724662
C0035457|C0724676
C0035457|C0724679
C0035457|C0770565
C0035457|C0770858
C0035457|C0770863
C0035457|C0771004
C0035457|C0771516
C0035457|C0771752
C0035457|C0771807
C0035457|C0772105
C0035457|C0772132
C0035457|C0795584
C0035457|C0887016
C0035457|C0907850
C0035457|C0908935
C0035457|C0982340
C0035457|C0982361
C0035457|C1170742
C0035457|C1174893
C0035457|C1178484
C0035457|C1321643
C0035457|C1330620
C0035457|C1331203
C0035457|C1337137
C0035457|C1646276
C0035457|C1658209
C0035457|C1829170
C0035457|C1948374
C0035457|C1950816
C0035457|C2825339
C0035457|C3495425
C0035457|C3661518
C0035457|C3848550
C0035460|C0006246
C0035460|C0011782
C0035460|C0027235
C0035460|C0031469
C0035460|C0031470
C0035460|C0036442
C0035460|C0036444
C0035460|C0052762
C0035460|C0054672
C0035460|C0057606
C0035460|C0076286
C0035460|C0137440
C0035460|C0148485
C0035460|C0304300
C0035460|C0304428
C0035460|C0546853
C0035460|C0700580
C0035460|C0724660
C0035460|C0771004
C0035460|C1170742
C0035460|C1330620
C0035460|C1331203
C0035460|C3495425
C0035460|C3661518
C0035460|C3848550
C0035528|C0016388
C0035528|C0035527
C0035528|C0037548
C0035528|C0073226
C0035528|C4746080
C0035528|C5234596
C0035579|C0006674
C0035579|C0009213
C0035579|C0012319
C0035579|C0014695
C0035579|C0080845
C0035585|C0008168
C0035585|C0017449
C0035585|C0030092
C0035585|C0039644
C0035585|C0055337
C0035585|C0055338
C0035585|C0055339
C0035585|C0109354
C0035585|C0282277
C0035585|C0521901
C0035585|C0546879
C0035585|C0772198
C0035585|C0887052
C0035585|C2698682
C0035793|C0011276
C0035793|C0013090
C0035793|C0026186
C0035793|C0026187
C0035793|C0058731
C0035793|C0282125
C0035793|C0282155
C0035793|C0700451
C0035793|C0771947
C0035793|C2699808
C0035854|C0005088
C0035854|C0025872
C0035854|C0038774
C0035854|C0052761
C0035854|C0073085
C0035854|C0126177
C0035854|C0282239
C0035854|C0301352
C0035854|C0353490
C0035854|C0724561
C0035854|C0772364
C0036117|C0002680
C0036117|C0007552
C0036117|C0007554
C0036117|C0007561
C0036117|C0008168
C0036117|C0027353
C0036117|C0028902
C0036117|C0030827
C0036117|C0030829
C0036117|C0030830
C0036117|C0037540
C0036117|C0052585
C0036117|C0052865
C0036117|C0055008
C0036117|C0055337
C0036117|C0055338
C0036117|C0055339
C0036117|C0109354
C0036117|C0282052
C0036117|C0282386
C0036117|C0536495
C0036117|C0700443
C0036117|C0700445
C0036117|C0700462
C0036117|C0700527
C0036117|C0700553
C0036117|C0724526
C0036117|C0733367
C0036117|C0753645
C0036117|C0754517
C0036117|C0812398
C0036117|C1122338
C0036117|C3661457
C0036117|C3848583
C0036117|C4478126
C0036117|C4551111
C0036118|C0016855
C0036202|C0001655
C0036202|C0010137
C0036202|C0011777
C0036202|C0011779
C0036202|C0025815
C0036202|C0032950
C0036202|C0032952
C0036202|C0056391
C0036202|C0057598
C0036202|C0057603
C0036202|C0066430
C0036202|C0071839
C0036202|C0071842
C0036202|C0071844
C0036202|C0113286
C0036202|C0138273
C0036202|C0138274
C0036202|C0174938
C0036202|C0600901
C0036202|C0700546
C0036202|C0770565
C0036202|C0889299
C0036202|C1658209
C0036202|C3818725
C0036220|C0010934
C0036220|C0015133
C0036220|C0021734
C0036220|C0021735
C0036220|C0021741
C0036220|C0042670
C0036220|C0042671
C0036220|C0059874
C0036220|C0144576
C0036220|C0164613
C0036220|C0244714
C0036220|C0281666
C0036220|C0391001
C0036220|C0724567
C0036220|C0796545
C0036220|C0982233
C0036220|C1522690
C0036220|C1961039
C0036262|C0005038
C0036262|C0022322
C0036262|C0031962
C0036262|C0034245
C0036262|C0056519
C0036262|C0070455
C0036271|C0005308
C0036271|C0005310
C0036271|C0005311
C0036271|C0008992
C0036271|C0011705
C0036271|C0011707
C0036271|C0016298
C0036271|C0016299
C0036271|C0018513
C0036271|C0020268
C0036271|C0036075
C0036271|C0036079
C0036271|C0037549
C0036271|C0040864
C0036271|C0040866
C0036271|C0040867
C0036271|C0051113
C0036271|C0051556
C0036271|C0053523
C0036271|C0055461
C0036271|C0055895
C0036271|C0055899
C0036271|C0055900
C0036271|C0056387
C0036271|C0057992
